Gene_ID,LSK_1,LSK_2,LSK_3,LSK_4,LSK_5,LSK_6,LSK_7,LSK_8,GMP_1,MEP-1
Casp12,203.1,100.8,408.7,230.8,164.1,414.5,421.5,137.1,23.7,85.5
Uchl1,15.3,27.1,16.6,15.2,32.0,9.8,13.1,22.4,2.7,7.2
Ifi27l2a,57.2,87.8,54.6,82.9,108.1,60.8,59.0,225.4,27.1,27.3
Tpk1,94.9,30.4,61.0,73.2,60.0,51.0,73.1,79.1,39.9,83.3
Zbtb37,50.0,26.0,53.6,42.8,70.7,49.9,55.3,45.5,33.1,37.4
AC117663.1,31.6,30.4,47.2,27.6,30.7,48.8,50.6,29.7,73.1,53.9
C230037L18Rik,12.2,3.3,18.5,16.6,22.7,32.6,16.9,11.9,9.5,11.5
Cox6b2,160.2,109.5,103.6,134.1,197.4,104.2,119.0,86.4,97.4,83.3
Zfp324,17.4,40.1,29.6,38.7,13.3,30.4,17.8,38.2,39.2,30.2
Srd5a1,214.3,151.8,168.3,141.0,170.8,118.3,178.0,183.3,148.8,147.3
Ctnnal1,178.6,138.8,242.2,193.5,122.7,214.8,261.3,121.3,48.7,120.7
Cfap298,137.8,67.2,181.2,165.8,114.7,89.0,162.0,42.8,33.1,35.9
Gm15890,3.1,4.3,6.5,9.7,4.0,7.6,5.6,2.6,9.5,5.0
Sfn,13.3,60.7,11.1,11.1,10.7,16.3,3.7,26.4,26.4,18.0
Pbx4,105.1,122.5,81.4,127.1,97.4,69.4,72.1,65.3,90.6,40.9
E330034L11Rik,25.5,105.2,18.5,24.9,13.3,25.0,16.9,21.8,12.9,21.6
Sall2,27.6,116.0,19.4,37.3,10.7,34.7,34.7,50.1,16.2,39.5
Urb2,42.9,59.6,41.6,58.0,45.4,57.5,24.4,37.6,56.8,64.7
Gm12696,52.1,36.9,97.1,49.8,57.4,56.4,65.6,17.8,15.6,25.9
Nckap1,118.4,36.9,184.0,163.1,128.1,274.5,228.5,99.5,23.0,168.1
Gm26654,12.2,9.8,1.8,2.8,8.0,2.2,6.6,4.0,6.1,2.9
Mfsd4b4,18.4,18.4,32.4,38.7,26.7,27.1,27.2,34.9,36.5,37.4
Zc4h2,57.2,40.1,59.2,42.8,53.4,73.8,47.8,43.5,22.3,38.8
Zfp764,71.4,53.1,56.4,49.8,33.4,38.0,39.3,62.0,77.8,56.0
Gm5654,19.4,15.2,12.9,19.3,9.3,3.3,7.5,35.6,44.0,30.2
Rdh13,58.2,104.1,61.0,55.3,76.0,77.0,58.1,58.0,54.8,86.9
Btbd3,67.4,77.0,52.7,24.9,53.4,66.2,49.6,48.1,26.4,35.2
Ltbp3,28.6,43.4,21.3,31.8,34.7,59.7,33.7,11.2,9.5,7.9
Sh3bgrl2,60.2,36.9,40.7,33.2,29.3,58.6,55.3,21.8,6.8,5.7
Fam49a,65.3,80.2,48.1,37.3,80.0,36.9,24.4,34.3,39.2,30.9
Gm26569,0.0,4.3,12.9,1.4,1.3,11.9,10.3,0.7,2.0,6.5
Spsb4,55.1,67.2,21.3,51.1,22.7,27.1,24.4,48.8,71.0,25.9
Gbp5,31.6,35.8,40.7,37.3,33.4,29.3,24.4,10.5,14.9,9.3
Gm15987,1.0,7.6,0.0,1.4,0.0,2.2,6.6,7.9,4.1,9.3
Iqcg,66.3,57.5,67.5,70.5,53.4,64.0,95.5,31.6,12.9,9.3
Pcgf1,0.0,7.6,1.8,9.7,8.0,6.5,5.6,4.6,8.1,5.0
Gab1,32.7,51.0,12.9,26.3,36.0,23.9,20.6,17.1,22.3,19.4
P2rx3,9.2,13.0,6.5,4.1,2.7,5.4,7.5,3.3,9.5,2.9
Sfi1,25.5,16.3,21.3,37.3,42.7,23.9,32.8,27.7,15.6,15.1
Rnf150,59.2,232.1,72.1,80.2,128.1,91.1,108.7,51.4,18.3,79.0
Zfp940,60.2,56.4,65.6,41.5,34.7,60.8,52.5,44.8,39.9,45.3
Usp18,109.2,100.8,124.8,56.7,130.7,119.4,106.8,164.1,72.4,140.8
Crip2,18.4,11.9,25.0,40.1,38.7,38.0,28.1,8.6,2.7,14.4
Gm17334,24.5,47.7,25.9,27.6,28.0,30.4,45.9,52.7,32.5,37.4
Zmat3,121.5,287.4,66.6,74.6,137.4,108.5,121.8,43.5,16.9,30.9
Zfp955b,88.8,93.3,70.3,74.6,45.4,74.9,66.5,62.0,60.9,71.8
Alms1,64.3,48.8,39.8,38.7,54.7,40.1,53.4,39.6,32.5,49.6
Prkca,69.4,121.5,168.3,186.6,125.4,262.6,264.1,94.3,77.8,158.8
Gm10762,102.1,42.3,119.3,65.0,120.1,92.2,142.4,112.1,95.4,109.2
X4732496C06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.0,3.4,0.7
Gm17491,23.5,87.8,18.5,31.8,36.0,30.4,27.2,38.9,33.8,38.1
X9830166K06Rik,3.1,6.5,0.9,0.0,0.0,0.0,0.9,2.6,2.0,0.7
C230096K16Rik,11.2,10.8,13.9,5.5,13.3,5.4,10.3,15.2,16.2,10.8
Armcx1,229.7,125.8,296.8,218.4,200.1,247.4,263.2,178.0,50.1,112.8
Prrg1,22.5,27.1,28.7,18.0,44.0,25.0,30.0,23.7,50.1,18.7
Mefv,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3,10.8,0.0
Il1rl1,1.0,3.3,3.7,9.7,26.7,16.3,13.1,2.0,84.6,46.0
Lrrc32,1.0,4.3,6.5,20.7,0.0,23.9,11.2,11.9,12.9,6.5
Phc1,64.3,165.9,62.9,78.8,48.0,84.6,39.3,124.6,75.1,97.7
X1700012B09Rik,0.0,1.1,0.0,4.1,5.3,4.3,0.0,0.7,10.1,0.7
Crx,11.2,1.1,6.5,1.4,8.0,4.3,4.7,7.9,2.7,2.2
Mtus2,3.1,16.3,9.2,11.1,18.7,6.5,20.6,23.1,29.1,21.6
Gm11263,20.4,15.2,20.3,19.3,28.0,15.2,8.4,27.0,25.7,22.3
Acod1,0.0,0.0,0.0,0.0,1.3,1.1,0.9,0.0,2.7,2.2
Lat2,18.4,8.7,17.6,8.3,28.0,11.9,12.2,15.2,24.4,20.8
Klhdc8b,22.5,30.4,25.0,22.1,26.7,20.6,15.0,25.7,14.9,24.4
Zfp763,35.7,44.5,48.1,45.6,41.4,31.5,26.2,37.6,16.9,39.5
Ccdc40,45.9,36.9,47.2,42.8,56.0,36.9,36.5,44.8,41.9,47.4
Rhobtb3,243.9,118.2,332.8,226.7,201.4,240.9,200.4,144.4,43.3,91.2
Gm18251,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platr25,136.8,152.9,116.5,71.9,97.4,131.3,134.9,91.6,104.2,90.5
Chpf,1.0,0.0,3.7,1.4,2.7,6.5,8.4,5.3,2.7,0.7
H2ac6,14.3,32.5,80.4,77.4,46.7,60.8,58.1,103.5,190.8,102.0
Ccdc171,93.9,80.2,124.8,103.7,122.7,117.2,126.4,101.5,102.8,122.8
Penk,0.0,0.0,0.0,2.8,4.0,1.1,0.9,4.0,8.8,6.5
Aimp2,76.6,13.0,62.9,44.2,44.0,65.1,79.6,25.0,28.4,20.1
D930048N14Rik,5.1,8.7,3.7,6.9,9.3,3.3,5.6,20.4,2.0,1.4
Plekha7,52.1,79.2,28.7,37.3,22.7,41.2,38.4,29.0,13.5,40.2
Nefh,178.6,249.4,165.5,103.7,133.4,147.6,227.6,177.3,52.1,114.2
Ghr,12.2,17.4,12.0,20.7,22.7,21.7,25.3,11.9,3.4,15.1
Nacc2,15.3,33.6,12.9,15.2,12.0,28.2,16.9,10.5,13.5,12.9
Sh3pxd2a,43.9,148.6,31.4,59.4,44.0,30.4,38.4,36.3,18.9,20.1
Sfxn4,25.5,11.9,10.2,16.6,16.0,13.0,24.4,17.1,12.9,12.2
Zfp184,133.7,73.7,135.0,77.4,100.1,66.2,111.5,123.3,107.6,122.1
Mylk,208.2,310.1,351.3,295.8,286.8,329.9,300.7,160.8,37.9,151.6
Epha2,5.1,4.3,2.8,1.4,6.7,2.2,0.0,7.3,0.7,0.7
Col23a1,5.1,3.3,3.7,8.3,13.3,10.9,7.5,6.6,0.7,2.2
Mrvi1,40.8,40.1,254.3,272.3,108.1,475.3,450.5,114.0,105.5,148.7
Tmem98,89.8,86.8,65.6,47.0,74.7,43.4,84.3,87.0,12.9,33.0
Armcx2,100.0,218.0,75.8,103.7,92.0,117.2,53.4,81.1,28.4,55.3
Rrad,25.5,52.1,44.4,65.0,68.0,39.1,30.9,68.6,33.8,20.1
H2.T10,29.6,32.5,28.7,37.3,44.0,42.3,30.0,23.1,12.9,15.1
Ear2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X2810030D12Rik,3.1,1.1,3.7,9.7,6.7,2.2,8.4,2.0,1.4,2.9
Ly6g6f,11.2,14.1,125.7,111.9,17.3,131.3,149.9,59.3,52.1,51.0
Gmppb,27.6,21.7,25.0,26.3,17.3,28.2,12.2,9.9,10.8,12.2
Gm15753,51.0,33.6,45.3,52.5,44.0,40.1,52.5,17.1,16.9,13.6
Mxd4,60.2,36.9,49.0,38.7,66.7,58.6,35.6,44.2,37.2,62.5
Gm2245,17.4,23.9,25.0,30.4,8.0,18.4,27.2,17.8,11.5,30.9
Styx,72.5,44.5,80.4,53.9,90.7,92.2,68.4,46.8,48.7,56.8
Zfp169,22.5,58.6,8.3,23.5,36.0,27.1,23.4,16.5,16.2,23.7
Zfp874a,26.5,48.8,35.1,29.0,30.7,46.7,30.9,45.5,39.9,48.1
Cxcl16,3.1,5.4,3.7,2.8,13.3,4.3,3.7,5.3,7.4,3.6
Magef1,49.0,21.7,51.8,52.5,65.4,47.7,52.5,46.1,39.9,41.7
Spns2,227.6,160.5,166.4,294.4,206.8,225.7,138.6,223.5,113.6,268.0
Espn,5.1,18.4,6.5,5.5,0.0,3.3,5.6,2.0,2.0,7.2
Psd3,82.7,52.1,59.2,58.0,65.4,71.6,84.3,54.1,32.5,61.1
Myct1,630.8,605.1,743.4,638.5,828.4,716.2,826.1,606.4,260.4,451.9
X1600010M07Rik,1.0,0.0,0.0,0.0,0.0,1.1,0.0,2.0,1.4,0.7
Slc5a3,115.3,109.5,129.4,92.6,117.4,105.3,109.6,87.7,41.9,76.9
C030037D09Rik,141.9,56.4,85.1,78.8,76.0,43.4,66.5,55.4,12.9,18.0
Ccdc173,39.8,23.9,80.4,31.8,82.7,54.3,85.2,51.4,28.4,47.4
X4930481A15Rik,17.4,23.9,18.5,18.0,32.0,28.2,15.0,15.8,14.9,15.1
Ppp2r5b,5.1,18.4,0.9,5.5,1.3,9.8,0.9,16.5,19.6,10.1
Gp6,17.4,3.3,172.9,103.7,32.0,196.4,173.3,59.3,39.9,71.8
Stub1,99.0,38.0,172.0,110.6,153.4,118.3,133.0,43.5,44.6,54.6
Gm10451,10.2,4.3,10.2,15.2,34.7,17.4,15.9,16.5,24.4,23.0
Irgq,18.4,98.7,30.5,31.8,42.7,27.1,20.6,35.6,46.7,33.0
Gm37352,9.2,26.0,11.1,11.1,10.7,8.7,6.6,4.0,5.4,12.9
X4632404H12Rik,50.0,40.1,46.2,53.9,53.4,57.5,55.3,41.5,35.9,51.0
Sesn3,248.0,190.9,179.4,244.6,282.8,150.8,298.8,125.9,81.2,84.0
Mgam,1.0,0.0,0.0,4.1,9.3,6.5,5.6,0.7,54.1,0.7
Igf2bp2,12.2,19.5,8.3,2.8,24.0,2.2,4.7,4.0,4.7,12.9
Cd300lg,2.0,3.3,0.0,1.4,4.0,0.0,0.0,4.0,4.1,0.7
Il2ra,0.0,0.0,3.7,2.8,0.0,1.1,1.9,2.0,0.0,0.0
Zfp677,44.9,26.0,27.7,49.8,34.7,27.1,52.5,25.7,23.0,45.3
Tead2,84.7,104.1,49.0,87.1,53.4,62.9,48.7,36.3,12.9,19.4
Mkrn1.ps1,4.1,1.1,8.3,1.4,1.3,5.4,11.2,8.6,4.1,8.6
Gstm2,21.4,7.6,12.0,12.4,22.7,11.9,20.6,4.6,8.1,2.9
Gm42548,23.5,26.0,21.3,38.7,32.0,15.2,47.8,21.8,36.5,28.7
AI480526,31.6,29.3,31.4,24.9,28.0,48.8,13.1,62.6,71.0,84.0
Fads3,53.1,57.5,38.8,66.3,60.0,76.0,50.6,80.4,23.7,55.3
Gm7867,11.2,7.6,13.9,11.1,17.3,11.9,30.0,2.6,4.1,7.2
Prkcq,89.8,138.8,143.3,134.1,78.7,208.3,172.3,132.5,25.7,104.9
Gm49654,0.0,1.1,0.9,1.4,0.0,2.2,0.9,0.0,0.7,0.0
Bhlha15,5.1,5.4,2.8,4.1,9.3,7.6,2.8,4.0,13.5,4.3
Gm10286,9.2,22.8,13.9,9.7,78.7,14.1,29.0,13.8,16.2,20.8
Tnfsf8,10.2,2.2,6.5,2.8,14.7,3.3,5.6,2.6,13.5,0.7
Gm48611,11.2,23.9,11.1,16.6,13.3,10.9,13.1,10.5,10.8,20.8
Ly6g5b,2.0,7.6,8.3,9.7,2.7,2.2,5.6,5.9,6.8,2.9
Smyd2,30.6,5.4,35.1,23.5,41.4,18.4,39.3,29.7,31.8,33.0
Stxbp1,90.8,151.8,73.0,85.7,56.0,94.4,52.5,91.6,52.1,61.1
Gpr137b,16.3,10.8,12.9,5.5,20.0,9.8,13.1,7.9,0.0,0.0
Pear1,193.9,369.8,79.5,226.7,108.1,206.2,71.2,210.3,60.9,168.1
Col4a1,629.8,1147.3,725.8,833.4,521.6,703.1,539.5,340.1,8.1,61.8
Zbed5,73.5,99.8,84.1,71.9,73.4,81.4,75.9,84.4,50.1,62.5
Rtn4r,5.1,15.2,11.1,40.1,16.0,20.6,23.4,36.3,260.4,105.6
Timp1,54.1,55.3,3.7,1.4,4.0,3.3,118.0,0.0,0.0,0.0
Ocstamp,1.0,1.1,0.9,0.0,10.7,1.1,0.9,2.6,1.4,2.2
Gm17092,21.4,31.4,25.9,27.6,40.0,38.0,25.3,56.0,47.3,29.5
H1f10,192.9,332.9,147.0,161.7,120.1,168.2,105.8,189.2,63.6,134.3
Tspan8,3.1,3.3,1.8,1.4,13.3,3.3,6.6,0.0,1.4,7.2
H2ac12,4.1,11.9,6.5,8.3,9.3,13.0,2.8,13.2,25.0,7.9
Cd83,0.0,0.0,2.8,1.4,9.3,3.3,2.8,2.6,0.0,0.0
Gm15706,55.1,44.5,58.2,67.7,72.0,66.2,60.9,58.0,40.6,51.0
Erf,31.6,57.5,11.1,16.6,17.3,22.8,32.8,36.3,23.7,35.9
Klk8,238.8,352.4,221.9,192.1,292.1,240.9,223.9,191.2,115.7,145.1
Serpina3b,0.0,0.0,5.5,8.3,2.7,11.9,7.5,34.3,27.7,20.8
Pdpn,3.1,8.7,1.8,5.5,5.3,0.0,53.4,2.0,0.0,0.0
AA386476,30.6,34.7,33.3,33.2,32.0,34.7,31.8,56.7,64.3,60.3
Fscn1,8.2,6.5,4.6,5.5,16.0,11.9,3.7,5.9,1.4,7.2
Gba2,30.6,21.7,27.7,49.8,44.0,48.8,18.7,25.0,25.7,20.1
Zbtb46,6.1,11.9,14.8,12.4,4.0,10.9,15.9,15.2,0.7,12.9
Gga2,55.1,30.4,33.3,56.7,28.0,55.3,37.5,47.5,61.6,34.5
AK157302,8.2,6.5,14.8,12.4,12.0,15.2,9.4,23.1,12.2,12.9
Fgfrl1,25.5,57.5,15.7,37.3,12.0,36.9,17.8,36.9,23.7,23.0
Gja1,224.6,125.8,211.7,156.2,125.4,171.4,218.2,170.1,142.0,201.9
Tmem79,34.7,32.5,18.5,45.6,25.3,17.4,53.4,31.0,40.6,34.5
Adat1,85.7,116.0,63.8,96.7,80.0,45.6,59.9,89.0,84.6,79.7
Zcwpw1,41.8,14.1,30.5,18.0,104.1,58.6,74.0,44.8,53.4,63.2
Phlpp2,30.6,45.5,29.6,42.8,33.4,14.1,40.3,21.8,20.3,16.5
Cecr2,0.0,1.1,0.0,0.0,12.0,0.0,0.0,1.3,0.0,0.0
Il1a,3.1,0.0,6.5,15.2,1.3,16.3,10.3,1.3,0.0,2.2
Epor,6.1,15.2,20.3,37.3,10.7,36.9,19.7,18.5,21.6,40.2
Card10,6.1,13.0,4.6,13.8,2.7,8.7,7.5,6.6,0.0,1.4
Efnb1,24.5,22.8,26.8,24.9,20.0,21.7,15.0,31.6,19.6,42.4
Gm16556,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
Castor2,34.7,143.1,30.5,27.6,30.7,26.0,28.1,38.9,26.4,30.2
D930028M14Rik,0.0,2.2,0.0,1.4,0.0,1.1,2.8,0.0,2.0,4.3
Invs,39.8,84.6,44.4,65.0,64.0,58.6,47.8,34.9,37.2,34.5
Havcr2,98.0,131.2,116.5,81.5,142.7,92.2,96.5,204.3,42.6,112.1
Platr7,0.0,0.0,1.8,0.0,2.7,0.0,0.9,0.7,0.7,0.0
X6330549D23Rik,13.3,8.7,17.6,18.0,24.0,11.9,12.2,5.9,14.2,11.5
Pkd2l2,15.3,13.0,7.4,16.6,10.7,9.8,20.6,7.9,8.1,18.7
X4933431K14Rik,45.9,38.0,42.5,40.1,37.4,33.6,45.9,34.9,44.6,46.7
Speg,7.1,7.6,0.9,5.5,24.0,4.3,7.5,2.6,0.0,0.0
Mfap3l,11.2,17.4,49.9,42.8,24.0,74.9,108.7,19.1,18.9,33.8
Phf11b,6.1,3.3,4.6,4.1,10.7,2.2,2.8,10.5,0.7,0.0
X2310034G01Rik,28.6,15.2,27.7,24.9,21.3,23.9,26.2,32.3,33.8,25.1
Zfp629,75.5,116.0,86.0,63.6,52.0,58.6,55.3,69.9,65.6,81.2
Zfp976,122.5,106.3,102.6,105.0,125.4,74.9,106.8,92.3,49.4,107.0
Gm15545,25.5,65.1,29.6,37.3,36.0,29.3,33.7,44.8,52.1,41.7
Tlr1,0.0,3.3,4.6,1.4,6.7,1.1,5.6,9.9,11.5,2.9
Adgrg5,3.1,0.0,0.9,1.4,2.7,6.5,1.9,3.3,0.7,0.7
X4931431C16Rik,5.1,9.8,5.5,8.3,18.7,2.2,4.7,12.5,9.5,7.2
Gm37065,12.2,5.4,6.5,5.5,9.3,3.3,8.4,6.6,11.5,2.9
Zfp335os,41.8,48.8,35.1,24.9,29.3,27.1,36.5,40.9,56.1,67.5
Neb,0.0,4.3,5.5,12.4,14.7,29.3,44.0,8.6,5.4,10.8
Zfp239,159.2,149.6,218.2,163.1,105.4,219.2,167.7,112.1,90.0,71.1
Tspan4,207.2,81.3,196.9,199.0,152.1,150.8,208.9,43.5,20.3,27.3
Lipo3,11.2,10.8,9.2,1.4,33.4,8.7,14.0,14.5,14.9,16.5
Hpgds,47.0,45.5,40.7,27.6,121.4,42.3,41.2,143.0,41.9,86.9
Mdfi,76.6,95.4,64.7,65.0,46.7,67.3,46.8,141.7,66.3,112.1
Gm1604a,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,12.2,0.0
Trib2,1.0,0.0,0.9,1.4,1.3,2.2,1.9,1.3,5.4,27.3
Dock4,10.2,6.5,8.3,1.4,12.0,2.2,5.6,7.9,6.1,8.6
Ces2g,13.3,17.4,8.3,9.7,45.4,14.1,12.2,1.3,4.1,26.6
Phlda3,22.5,36.9,19.4,8.3,28.0,30.4,29.0,23.7,10.8,13.6
Abca1,34.7,40.1,8.3,8.3,26.7,22.8,19.7,33.6,29.8,28.0
Rcbtb1,60.2,126.9,78.6,81.5,56.0,66.2,41.2,53.4,33.8,31.6
Qpct,4.1,0.0,4.6,8.3,16.0,6.5,9.4,5.3,8.1,7.9
P3h3,50.0,94.3,52.7,71.9,29.3,43.4,30.0,31.0,23.0,12.2
Pou6f1,2.0,1.1,0.0,1.4,8.0,0.0,0.9,0.7,0.7,0.0
Gm12020,16.3,19.5,57.3,44.2,37.4,57.5,71.2,13.8,14.2,15.8
H4f16,7.1,15.2,10.2,4.1,8.0,7.6,10.3,8.6,12.2,2.9
Trim30d,56.1,98.7,56.4,31.8,93.4,55.3,66.5,84.4,50.1,74.7
Pgm3,72.5,38.0,86.9,77.4,54.7,80.3,67.4,18.5,44.6,16.5
Muc20,0.0,0.0,10.2,12.4,1.3,2.2,5.6,1.3,0.0,0.0
Prkab2,12.2,81.3,22.2,13.8,17.3,26.0,24.4,22.4,13.5,23.0
Alox8,8.2,15.2,8.3,9.7,12.0,6.5,3.7,5.9,2.0,2.2
Rps19.ps3,15.3,43.4,25.0,26.3,20.0,23.9,22.5,42.8,37.2,28.0
Slc15a2,24.5,51.0,20.3,26.3,34.7,28.2,20.6,21.8,6.8,18.7
X9930104L06Rik,45.9,32.5,36.1,30.4,56.0,25.0,34.7,51.4,39.2,40.9
Tbxa2r,103.1,223.4,106.3,161.7,74.7,120.4,76.8,236.6,24.4,150.1
Itpripl1,55.1,97.6,71.2,66.3,58.7,67.3,71.2,42.8,43.3,38.8
Fktn,62.3,95.4,59.2,37.3,53.4,52.1,58.1,57.3,57.5,58.9
Zfp995,6.1,16.3,16.6,2.8,20.0,4.3,8.4,5.9,16.9,11.5
Vangl2,69.4,162.7,85.1,163.1,72.0,79.2,104.0,131.8,57.5,78.3
Oas1c,27.6,45.5,27.7,23.5,30.7,35.8,33.7,31.6,10.8,22.3
Atp6v1g2,29.6,34.7,44.4,26.3,41.4,47.7,25.3,34.9,33.1,30.2
Dclk2,34.7,75.9,37.9,31.8,42.7,36.9,37.5,50.1,23.0,25.1
Cds1,11.2,16.3,4.6,4.1,22.7,5.4,4.7,30.3,19.6,16.5
Gm4045,39.8,17.4,53.6,51.1,42.7,41.2,59.9,16.5,12.9,10.8
Spaca6,70.4,104.1,43.5,77.4,42.7,46.7,59.9,51.4,3.4,14.4
Zfp512b,118.4,84.6,92.5,105.0,102.7,80.3,80.6,73.8,56.8,78.3
Gtf3a,107.2,184.3,78.6,164.5,36.0,61.9,141.4,136.5,150.8,148.0
Ttll13,4.1,10.8,12.9,4.1,12.0,6.5,3.7,2.0,2.0,8.6
Fam219a,9.2,32.5,7.4,13.8,5.3,23.9,13.1,13.2,8.8,5.7
Gm38345,21.4,20.6,32.4,19.3,44.0,30.4,31.8,42.2,33.1,41.7
Ly96,65.3,35.8,35.1,59.4,60.0,33.6,22.5,48.1,39.2,20.1
X1500015A07Rik,29.6,23.9,48.1,59.4,38.7,38.0,56.2,34.9,39.9,31.6
Gm10603,32.7,47.7,18.5,34.6,34.7,20.6,17.8,36.3,24.4,19.4
Slc1a4,61.2,93.3,51.8,91.2,33.4,115.0,33.7,63.3,25.0,61.8
Cdk14,69.4,48.8,55.5,56.7,60.0,79.2,68.4,19.8,9.5,12.2
Ccdc112,259.3,227.7,323.6,265.4,246.8,246.3,316.6,218.2,39.2,115.7
AA986860,2.0,3.3,5.5,9.7,8.0,11.9,10.3,8.6,4.7,7.2
Gm45640,14.3,29.3,7.4,9.7,13.3,10.9,5.6,35.6,36.5,17.2
Gbp4,0.0,0.0,0.9,0.0,5.3,4.3,6.6,4.6,1.4,0.7
Ryk,78.6,105.2,74.9,77.4,65.4,61.9,68.4,26.4,1.4,7.9
Kcnrg,9.2,11.9,12.0,16.6,33.4,9.8,16.9,12.5,11.5,17.2
Cers4,307.2,582.3,328.2,284.7,238.8,283.2,257.6,273.6,146.8,255.0
BC018473,0.0,1.1,0.9,0.0,1.3,2.2,4.7,3.3,0.0,0.0
Gpr34,2.0,0.0,0.9,0.0,4.0,1.1,2.8,2.6,3.4,0.7
Prf1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.4,0.0
Hepacam2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sytl3,1.0,0.0,4.6,0.0,0.0,1.1,0.0,0.0,1.4,0.7
Zfp275,42.9,132.3,51.8,67.7,46.7,73.8,61.8,48.8,21.0,29.5
Hoxa10,48.0,48.8,63.8,56.7,53.4,35.8,52.5,74.5,0.0,15.8
Kcnk5,264.4,475.0,161.8,229.4,212.1,256.1,177.0,209.0,30.4,165.9
Usp54,48.0,80.2,52.7,95.4,25.3,86.8,65.6,57.3,21.0,33.0
Gm9888,10.2,9.8,4.6,11.1,21.3,7.6,12.2,21.1,35.2,40.2
A530088E08Rik,54.1,91.1,45.3,40.1,69.4,67.3,49.6,71.2,29.8,56.8
Oasl1,3.1,1.1,3.7,2.8,9.3,2.2,0.9,24.4,6.1,12.9
Epb41l3,180.7,121.5,125.7,78.8,181.4,103.1,78.7,47.5,5.4,25.1
X2600006K01Rik,4.1,4.3,3.7,8.3,1.3,4.3,3.7,5.3,10.8,10.1
Zfp114,16.3,46.6,26.8,15.2,25.3,22.8,9.4,14.5,31.8,20.8
Spats2,33.7,14.1,77.7,84.3,30.7,90.1,102.1,23.7,33.1,27.3
Sh2d2a,5.1,3.3,1.8,8.3,5.3,2.2,4.7,0.7,0.7,2.2
Tmem102,30.6,32.5,29.6,23.5,36.0,18.4,26.2,13.8,4.1,5.0
Plcb4,154.1,183.3,189.5,96.7,125.4,168.2,153.6,129.9,113.6,167.4
Clnk,210.3,240.7,174.7,146.5,121.4,187.7,191.1,210.9,6.8,92.7
Gm36264,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.7,0.0,0.7
Flrt3,0.0,2.2,2.8,6.9,17.3,4.3,4.7,2.6,0.7,1.4
Agrn,10.2,22.8,6.5,18.0,16.0,9.8,1.9,18.5,12.9,4.3
Otud1,15.3,10.8,8.3,13.8,16.0,13.0,14.0,28.3,25.7,26.6
Carmil2,20.4,5.4,10.2,1.4,12.0,10.9,10.3,11.9,2.0,3.6
Gm38082,22.5,44.5,11.1,34.6,30.7,23.9,29.0,19.8,24.4,33.8
Gm21188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
E130307A14Rik,32.7,22.8,28.7,40.1,25.3,38.0,31.8,52.1,33.8,48.8
Poglut3,84.7,116.0,80.4,87.1,96.0,77.0,78.7,42.8,60.2,47.4
Ccdc102a,81.7,135.5,64.7,89.8,38.7,69.4,42.1,90.3,9.5,18.0
Camkmt,58.2,29.3,79.5,58.0,64.0,71.6,101.2,63.3,40.6,54.6
Exoc3l2,18.4,30.4,20.3,59.4,32.0,43.4,15.9,33.6,16.2,69.7
Ifrd2,249.1,23.9,51.8,52.5,42.7,47.7,199.5,64.6,112.3,96.3
Gm49839,13.3,33.6,6.5,12.4,4.0,4.3,11.2,8.6,8.8,12.2
Gm4833,53.1,15.2,46.2,27.6,37.4,40.1,53.4,10.5,16.9,11.5
Calcrl,195.0,146.4,214.5,199.0,232.1,215.9,196.7,192.5,77.1,114.2
Slc4a8,6.1,3.3,4.6,4.1,17.3,3.3,9.4,5.9,85.9,12.9
Myo1b,12.2,15.2,12.0,11.1,25.3,6.5,7.5,5.3,1.4,0.7
Tcaf1,24.5,26.0,18.5,37.3,42.7,32.6,8.4,23.1,4.7,12.9
X6720489N17Rik,101.0,52.1,79.5,29.0,70.7,58.6,89.9,49.4,31.1,40.9
Rasgrp3,2.0,6.5,4.6,2.8,21.3,9.8,9.4,14.5,1.4,5.7
D630033A02Rik,16.3,16.3,12.0,16.6,14.7,10.9,16.9,36.3,33.1,27.3
Gm44250,34.7,154.0,44.4,29.0,45.4,57.5,60.9,64.6,21.6,79.0
Gm20324,49.0,34.7,37.0,51.1,41.4,28.2,45.9,32.3,37.2,44.5
Ttll11,1.0,1.1,25.0,29.0,6.7,31.5,51.5,15.2,8.8,10.1
Scn1b,3.1,4.3,12.0,8.3,8.0,4.3,6.6,11.2,18.3,8.6
St6galnac3,39.8,34.7,37.0,42.8,42.7,23.9,32.8,54.1,59.5,41.7
L1cam,0.0,4.3,0.9,0.0,2.7,2.2,0.0,7.9,5.4,2.2
Faah,56.1,75.9,30.5,33.2,60.0,51.0,45.0,96.9,29.1,54.6
